Video_ID,Author,Date,Komentar
1d35WPc47Aw,@Tumbuhhijaubumiku2,2023-06-27T09:16:23Z,"Ya Alloh 🙏 ,untuk kedepannya pekerjaan apa Yg Engkau ridhoi dan hoki yg cuannya melimpah ruah dan berkah untuk saya , anak saya , istri ??."
1d35WPc47Aw,@Tumbuhhijaubumiku2,2023-06-27T09:16:02Z,"Ya Alloh 🙏 ,untuk kedepannya pekerjaan apa Yg Engkau ridhoi dan hoki yg cuannya melimpah ruah dan berkah untuk saya , anak saya , istri ?? 7:06"
1d35WPc47Aw,@hidayathdyt4813,2023-06-27T09:15:33Z,"Benar sekali sampai kuliah pun yang saya alami sampai tahun 2002 cuma masuk duduk, dosen cuma bicara buka buku ini pelajari lalu pulang , baik pertemuaan 2 atau 3 SKS, tapi sering gitu, paling di dalam ruang kuliah 15 sampai 30 menit , ya ada yang mengajar seperti guru mengajar murid di SMA, tapi kebanyakan di kuliah cuma dosen menunjukan buku yang harus di buka, tidak ada juga suruhan untuk bertanya , tapi sebagai mahasiswa atau murid sebuah SD , SMP , SMA gitu itu senang dan ingin cepat pulang dan main ,"
1d35WPc47Aw,@irvanSjachranie,2023-06-27T09:15:11Z,perasaan sodara lu jga ada mbul yang cuma lulusan SMA doang...jdi apa dia skarang itu????
1d35WPc47Aw,@bobbykhan5306,2023-06-27T09:11:20Z,Sebab itulah mereka stress dan jadi marak tawuran pelajar
1d35WPc47Aw,@edrinx3,2023-06-27T09:09:03Z,Al-Zaytun dong pak guru d bahas 😅
1d35WPc47Aw,@rizqisaputra309,2023-06-27T09:08:48Z,"wah luarbiasa banget, ini sangat relate dan real 100%"
1d35WPc47Aw,@ryryory3929,2023-06-27T09:05:17Z,Sekelas anak vokalis coldplay aja seneng/gembira dapet pekerjaan pertama nya di toko baju kok 😏😂
1d35WPc47Aw,@suryawanhidayat8812,2023-06-27T09:04:54Z,"ya kalo sudah kaya mah bebas, mau sekolah ato gak,.,., klo kyak masyarakat umum ya mau tdk mau harus sekolah,., harus d doktrin wkwkwkwkw"
1d35WPc47Aw,@egigunawan1830,2023-06-27T09:04:33Z,"Ya Allah segitu gak berharga nya pendidikan sampai ijazah jadi kertas buat gorengan😢 padahal berapa banyak waktu, tenaga, kerja keras, kesabaran, dan biaya yang telah di korbankan untuk itu"
1d35WPc47Aw,@fadhil921,2023-06-27T09:03:28Z,"Tapi itu tergantung pada diri sendiri guru, soalnya byk guru yang menyuruh murid untuk bertanya tetapi murid tidak bisa menjawab"
1d35WPc47Aw,@endeav0ur,2023-06-27T09:01:26Z,Tanggapannya tentang pemeriksaan kesehatan yg katanya dikumpulkan beberapa orang trus dicek fisik luar tanpa penutup
1d35WPc47Aw,@mizarahmadmaulana3111,2023-06-27T08:54:44Z,"S1 juga susah kok, habis lulus mintanya udah punya pengalaman soalnya harus perfect banget bagaimana kita bisa dapatkan kesempatan belajar"
1d35WPc47Aw,@sukasukaaja7765,2023-06-27T08:51:00Z,Pertama kenal akun ini subrekernya masih dikit banged skrg dah banyak
1d35WPc47Aw,@Latif6261,2023-06-27T08:49:08Z,"Pendidikan paling adil di indoneisa adalah SMK, karena setidaknya kita bisa belajar hal yang kita minati"
1d35WPc47Aw,@Suryono-ee2kf,2023-06-27T08:45:52Z,"dulu saat tahun 1978 , Iwan fals buat lagu Sarjana muda ( Sekarang Diploma III ) , kataw nya jelas ENGKAU SARJANA MUDA RESAH MENCARI KERJA , Gembulll... gembuuulll mikir dong 😃😃😃, rezeki gak ada yg tahu"
1d35WPc47Aw,@KamenRiderBlack90,2023-06-27T08:43:22Z,Selain karyawan/wati Minimarket lulusan SMA Sederajat juga cuma bisa jadi Ojol dan Kurir. itu sudah terbukti Tetangga2 Saya lulus langsung Ngojol sama Ngurir ga ada Opsi lain 😌😌😌
1d35WPc47Aw,@ayieee888,2023-06-27T08:42:04Z,"Gagal Fokus..... Si mamang bakso lewat ""neng neng neng neng"" keknya enak tuh bakso panas panas pedas sambil simak paguru gembul 🥰🤤"
1d35WPc47Aw,@latolato1134,2023-06-27T08:41:53Z,Mutu guru indonesia tdk ada
1d35WPc47Aw,@chillsolace,2023-06-27T08:41:37Z,"Alasan saya dulu tidak mau bertanya karena takut dicap bodoh... wkwkwkwkwk
dan pernah saya bertanya ke guru waktu SD, tp malah dijawab.. takon terus kok ramudeng mudeng... :D"
1d35WPc47Aw,@adamsonic4416,2023-06-27T08:38:52Z,Walaupun jadi tukang cilok harus bangga karena mandiri secara finansial walaupun masih miskin..gagal paham pak gugem🤔🤔
1d35WPc47Aw,@chillsolace,2023-06-27T08:38:13Z,Masyuk pak guruuuu.... i love u fullll
1d35WPc47Aw,@sumiayatisolihin9274,2023-06-27T08:37:54Z,"ank SMA jmn skarang yg pny cita"" .mereka pling cita""llus kerja ...menikah ..bgitulah..dan yg ingin kuliah mereka cari iniversitas yg  bgi anak itu mrasa cocok sj..skil mereka blm klihatan bshkan ada sampai llus kuliahpun msih blm tau mau buat apa  kerja mau yg gaji besar susah jika tak pny skil.tak guna jg llusan sarjana..buang"" masa dan uang😅😅"
1d35WPc47Aw,@zikatoo1328,2023-06-27T08:36:51Z,Gambar di atas menunjukan kepribadian kamu☝️
1d35WPc47Aw,@Distoryku,2023-06-27T08:36:00Z,"Saya Lulusan MI (Madrasah Ibtidaiyah) Setara SD Yang Pelajaran nya80% Agama Dan Menghafal Dan Saya Korban Bully Karena Berasal Dari Keluarga Miskin. Terakhir Saya Selalu Bekerja Di Perusahaan Dan Terakhir Saya Kerja Di Law Firm Di Bali Selama 13Th, Baru Resign Tahun Kemarin. Skill is Everything, Orang Luar Tidak Melihat Ijazah."
1d35WPc47Aw,@arikaruuu,2023-06-27T08:32:20Z,iy bener
1d35WPc47Aw,@idrisarauf9198,2023-06-27T08:28:27Z,"NarasI...asal jgn propaganda
...negara pencipta tekhnolgy pendidikan berbasis lapangan pekerjaan"
1d35WPc47Aw,@arifmunandars,2023-06-27T08:26:47Z,Oh noooo
1d35WPc47Aw,@hamkalambudong1445,2023-06-27T08:25:17Z,"Betul sekali, anak saya waktu masih TK bercita - cita ingin menjadi Astronot setelah lulus SMP malahan bingung cita - citanya apa."
1d35WPc47Aw,@GoTZharrr,2023-06-27T08:24:24Z,"dari sini kita bisa melihat, bahwa sang guru gembul adalah fans manchester city"
1d35WPc47Aw,@gemaagung1568,2023-06-27T08:20:04Z,Oh jd pak guru fans city. Wwkwk 🤭🤭
1d35WPc47Aw,@septian1590,2023-06-27T08:17:14Z,"Dosa presiden dan kabinet kocaknya  sih... Gak perlu takut masak kalah sama stevanyang.
Emang sekolah kita dipaksa tidak berpikir tapi cuma buang waktu buat menghafal buku tanpa ada gizi dan nilai yang terkandungnya."
1d35WPc47Aw,@prakerjacornelius1090,2023-06-27T08:14:12Z,"Ini Karena, pendidikan yang hanya menghapal...dan kurang eksplorasi..."
1d35WPc47Aw,@mastariari7329,2023-06-27T08:10:05Z,Basa basi busuk...bisa aja pak guru
1d35WPc47Aw,@arryira3371,2023-06-27T08:09:00Z,"Indonesia butuh orang benar, gak hanya pintar"
1d35WPc47Aw,@ukhinarshaka,2023-06-27T08:08:24Z,"Menurut sy guru yg baik adalah guru yg kenal dengan murid2nya,,pengalaman sy belajar knapa kebanyakan guru  hanya kenal dengan murid2 yg pintar doang.terima kasih pak guru gembul informasinya"
1d35WPc47Aw,@StudioKentang,2023-06-27T08:05:04Z,"Reaksi pertama nonton video ini, ""TELAT PAK!""... Bukan gimana yak, di dalam hati bawaannya pengen ngamuk-ngamuk tiap ada yg bahas ginian. Bukan menolak, nggak bisa lebih mendukung lagi malah... Hanya saja, kok nggak dari dulu-dulu banget ada yg menyuarakan ini? Maksudku, masa kecil saya suram gara-gara permasalahan ini, dan saya menolak untuk didoktrin... Malah saya dulu terang-terangan menuntut hak untuk bertanya di sekolah tapi nggak ada yg menanggapi. Pernah sampai yg tidak hanya ditolak, tapi pernah dibully guru, malah pernah juga saat SMP malah pernah kepseknya diprotes guru-guru menolak kelulusan saya, dianggap bodoh, nakal, bolos terus (padahal gak masuk karena masalah kesehatan), padahal lulusnya masuk ranking. 

Kembali ke pokok permasalahannya, iya benar ada kemungkinan besar dari sistemnya ada yg salah, di atas banget pemikirannya, visi misinya, bisa saja bagus, apa artinya mereka yg di bawahnya, baik sedikit maupun banyak. tidak mungkin jadi yg merusak? Apalagi sekitar 20 tahun lalu juga visi orang-orang kementrian pendidikan juga menganggap pendidikan di sekolah itu sebagai seleksi alam ""untuk menyaring siapa yg mampu bekerja"", apa tidak mungkin pemikiran itu masih memengaruhi pegawai-pegawai di bidang pendidikan? Terlepas dari benar tidaknya, tapi di antara rantai panjangnya sangat mungkin ada yg karatan di tengah, akan tetapi, tidak bisa kita pungkiri juga bahwa ""oknum-oknum"" gurunya, khususnya mereka yg dengan sadar ""memaksa"" semua muridnya untuk jadi, let's be honest, robot, juga salah dong?"
1d35WPc47Aw,@RUDI_TEPIAN,2023-06-27T08:03:40Z,"Satu ilmu satu guru, belum tentu semua nasib siswa dan gurunya akan sama kedepannya.

Sama halnya saudara kandung belum tentu nasibnya akan sama kedepannya  padahal sama2 dari bapak ibunya.

Kita merancang Tuhan juga yang menentukan.."
1d35WPc47Aw,@fikimaya2330,2023-06-27T08:02:19Z,"ijin share pengalaman guys. tahun 2004 saya masuk SMA, banyak pelajaran-pelajaran baru yang belum pernah saya pelajari di SMP.  suatu hari saya tanya ke guru kimia saya, beliau waktu itu wali kelas saya, saya tanya apa itu atom, atom itu di mana, kenapa harus mempelajari atom dsb. beliau marah lalu keluar kelas. 
di hari berikutnya saya belajar pelajaran fisika, waktu itu materinya tentang menghitung batu yang dilempar, kapan batu tsb jatuh, kecepatannya dll. saya tanya ke guru saya, kenapa kita harus mikirin batu tsb, guru saya langsung nangis lalu pergi k ruang guru.
tiba saat raport an, orang tua saya datang k sekolah, dimarah-marahin sama guru-guru, dan diancam untuk tidak dinaikkan kelas. lalu ibu saya akhirnya menyuruh saya untuk pindah sekolah. 
sekolah memang bukan untuk mengembangkan bakat, tp untuk mengekang kita, kita dicetak agar manut-manut saja, menjadi orang yang nurut.
makasih."
1d35WPc47Aw,@trisuhartanto5248,2023-06-27T08:00:45Z,Pak guru kayanya fans city ini😂
1d35WPc47Aw,@Rantauprapat_Badminton_School,2023-06-27T08:00:39Z,"Mntap Guru Gembul, Tetap menginspirasi dan memotivasi  menjadi baik untuk Indonesia"
1d35WPc47Aw,@achmadsyaihu5079,2023-06-27T08:00:25Z,nadiem makarim merdeka belajar semakin gak jelas arahnya.... sebaiknya pecat dari menteri pendidikan....👹👹👹
1d35WPc47Aw,@noname-dl2fy,2023-06-27T07:49:28Z,"Jadi saya mengingatkan anda agar memgkritiknya bukan lg ke kurikulum, karena apa yg guru gembul inginkan sama percis dgn kurikulum merdeka, lbh baik kritik sistem kerja para guru agar guru yg malas dapat sangsi yg berat dan tidak ada lg sekolah menarik iuran apapun, jd menurut saya anda kritik sistem kerja guru agar terawasi dan betul2 menjalankan kurikulum merdeka"
1d35WPc47Aw,@novbastian2660,2023-06-27T07:49:26Z,Akupun jadi babu onta alhamdulillah halal
1d35WPc47Aw,@patrickofficial7892,2023-06-27T07:47:55Z,Pekerjaan yang lebih baik adalah pekerjaan yang bergaji buuuuweeesarrrr
1d35WPc47Aw,@KANGAHMADSUBHANCHANNEL,2023-06-27T07:46:45Z,"Pa guru, izin, bahas tuntas Presiden Erdogan dong... Makasih pak"
1d35WPc47Aw,@SUYANTACHANNEL,2023-06-27T07:39:50Z,Mantap...kalau menurut saya Indonesia harus di hubungkan dengan wawasan dia mengenai kata2 REZEKI SUDAH ADA YANG NGATUR..DARI ANAK SAMA ORTU BERFIKIR NYA SPT ITU YANG PTG SEKOLAH MASALAH REZEKI ADA YANG NGATUR...padahal dalam agama pun kita diwajibkan nuntut ilmu yg tinggi tdk hanya bilang semua sudah takdir...
1d35WPc47Aw,@harismuhajir,2023-06-27T07:28:52Z,Gurgem the cityzens 😂🤣
1d35WPc47Aw,@sitijamilah633,2023-06-27T07:25:36Z,Jgnkan si murid gurux aja 90 persen mgkn dk menguasai apa yg di sampaikan aplgi mengetahui tujuan knp hrs di ajarkan
1d35WPc47Aw,@w40956,2023-06-27T07:24:07Z,"Sebenarnya sekolah itu cukup sampai kelas 3 SD aja kalo sistemnya seperti yang sekarang ini, Karena ilmu yang didapat selepas tamat SMA hanya tulis baca, Buktinya kita lupa semua apa yang katakanlah yang dipelajari, Maunya ada jalur tuntutan rugi karena telah menghabiskan waktu dan materi karena tak relevan dengan kehidupan nyata, nyatanya Ilmu itu kebanyakan dari lapangan"
1d35WPc47Aw,@abduljalal3999,2023-06-27T07:23:54Z,"ada distorsi besar?
udah tau,
ngapa cumak manggut2 aja? kalo di satu sisi punya posisi yg bisa memperjuangkan?"
1d35WPc47Aw,@gitarrakyat4766,2023-06-27T07:11:40Z,Mencerahkan. Sehat bahagia guru gembulllll ❤❤❤❤
1d35WPc47Aw,@amareamar9389,2023-06-27T07:11:36Z,Guru sekarang sibuk mencari kesejahteraan..
1d35WPc47Aw,@sugiyantoyanto3588,2023-06-27T07:09:23Z,Sedangkan IJASAH.palsu.aja jadi kepala keluarga hehehe
1d35WPc47Aw,@alkhasy8743,2023-06-27T07:09:13Z,"Pak guru saya ingin bertanya, saat pak guru menyampaikan pendapat pak guru, pak guru menyadari bahwa pak guru adalah burung yang meneteskan air di api ibrahim atau pak guru menyadari sebagai malaikat yang menyampaikan pesan pada ibrahim ketika akan di bakar dengan api?"
1d35WPc47Aw,@nurulhidayat960,2023-06-27T07:08:55Z,Belajar menjawab pertanyaan dari hrd aja saya banyak belajar dari youtube. Ini bukti juga kalo saya gagal menemukan jati diri saya 😢
1d35WPc47Aw,@chandrawidiantini1101,2023-06-27T07:08:37Z,Tdk semua lulusan SMA hanya bisa jd kasir loh buktinya ada yg baru lulus SMA tahun 2023 ini skrg jd teller BRI😊
1d35WPc47Aw,@cbcbcbcc,2023-06-27T07:03:33Z,"Serius nanya, saya non muslim, tapi kalo ada muslim mengucapkan Assalamualaikim, saya sebaiknya jawab apa?"
1d35WPc47Aw,@OTAK_NOLL,2023-06-27T07:03:30Z,"Bener saya merasa tergugah kemabli..., saat sekolah saya selalu punya pertanyaan dikepala,  contohnya : kenapa harus pagi kalo masuk kenapa gak siang,
 Kenapa harus belajar sesuatu yang saya gak suka dan dipaksa memperhatikan, 
Ya walau sadar udh tua gimana otak saya bekerja tp sangat disayangkan karena andai dari dulu saya tau potensi saya mugnkin hidup akan sedkit mudah"
1d35WPc47Aw,@micheltjahyadi3562,2023-06-27T07:03:23Z,"Yg melengcengan kurikulum pendidikkan, kemungkinan besar adalah pihak pengajarnya....🙏🙏"
1d35WPc47Aw,@ardiwirutama,2023-06-27T06:58:18Z,Semoga chanel ini bisa bikin studio yg proper. Gak ada suara kang bakso lewat ditengah2 materi.
1d35WPc47Aw,@mir47626,2023-06-27T06:57:41Z,"12:50 pernah dulu pas sekolah nanya sama guru di sma ttg pelajaran matematika malah dibalik jawab ""kmu tuh banyak nanya, kalo ini itu gk paham lebih baik balik lagi ke smp lagi"""
1d35WPc47Aw,@Viera-ys8qm,2023-06-27T06:57:16Z,Kalo S1 jadi guru honorer gimana mbul....😂
1d35WPc47Aw,@acuantjahyadi7393,2023-06-27T06:49:12Z,"Tahun ini berlaku murid tidak boleh tidak naik kelas, harus naik bagaimanapun malasnya, badungnya, bodohnya murid itu  😂😂😂😂  Ancur  !!  Ancur   !!  Bangsat  !!!  ngapain anak gua mati matian belajar  😂"
1d35WPc47Aw,@dikamudrika4180,2023-06-27T06:47:10Z,"@gurugembul 
pak guru sy seorang guru di mts..beberpa pertemuan sy selalu membuka pertanyaan kepada murid membebaskan mereka untuk bertanya apapun... namun hanya beberapa yg berani bertanya ... sangat sulit untuk bertanya apapun yg mereka ingin tanyakan.. mereka bingung ingin bertanya apa..."
1d35WPc47Aw,@suaratimur5679,2023-06-27T06:46:08Z,Tdk semudah seperti yg di omongkan ini utk merubah pendidikan dinegri ini.
1d35WPc47Aw,@timurayuni4723,2023-06-27T06:43:21Z,"Terimakasih untuk ilmunya pak guru, sehat selalu dan dimudahkan untuk setiap kebaikan yg dibagikan, aamiin."
1d35WPc47Aw,@desoner5622,2023-06-27T06:42:01Z,Erling Halland jadi kasir.
1d35WPc47Aw,@abdul9662,2023-06-27T06:42:01Z,"Sekolah mah di mana2 sama aja sih,, yg beda itu lapangan kerja seetelah lulus sekolah 😂"
1d35WPc47Aw,@ilhamnofrizalharis8052,2023-06-27T06:39:11Z,"Menurut saya, pelencengan terjadi karena kebanyakan guru dibesarkan dari sistem 'menjawab'. Butuh regenerasi guru-guru agar bisa sistem pendidikan berubah."
1d35WPc47Aw,@HCKaito_iZumiXD,2023-06-27T06:38:41Z,basa basi busuqueh ga tuhhh XD
1d35WPc47Aw,@ZAR556,2023-06-27T06:33:55Z,"syukur banget klo jdi pegawai indomart

bisa UMR, ada karir, bisa dapat benefit, istirahat & libur jelas, ga ada target gila2an dan kerja indoor AC


anyway,,
benar pendidikan kita itu kurang menyinggung kebenaran realita bahkan sperti dijauhkan 



Ibaratkan,
hewan ternak indoor dri lahir sampai hampir dewasa lalu tiba2 dilepas ke hutan/sabana luas"
1d35WPc47Aw,@abdul9662,2023-06-27T06:31:29Z,Memangnya sekolah luar negeri gimana? 😂
1d35WPc47Aw,@imnewbie_,2023-06-27T06:30:34Z,"3 menit nonton baru sadar kalau 
Erling Haaland ternyata muridnya pak Guru Gembul 😅😅"
1d35WPc47Aw,@susanhernisusanti3779,2023-06-27T06:28:59Z,"20 tahun yll saya lolos jalur PMDK fakuktas akuntasi UNPAD. Ga diambil karena orangtua ga sanggup buat biaya ongkos sehari hari. Merasa sangat sangat kecewa, disatu sisi dituntut harus berprestasi, disisi lain kerja keras saya seperti disia siakan. Jadi sekarang mindset saya, percuma pinter klo ga punya modal. Untuk masyarakat kelas bawah seperti saya, tujuan sekolah memang untuk cari kerja 😔"
1d35WPc47Aw,@handyboen,2023-06-27T06:27:28Z,"Yang pak guru bilang benar banget....  Itulah kurikukulum indonesia yg ga mau sadar.... Bahksn anak2 skrg sudah stress, pulang sekolah uda sore.... 

Kayak ga mau berkaca dengan negara2 yg system pendidikan nya ssngat excellent seperti New Zealand, Canada dll...

Uda tau ga beres tapi diam saja, dikasi masukan ga digubris.... ditegur  malah marah balik, bahkan bisa nuntut... artiinya ....Gobl...titt (sensor) banget 🤦🤦"
1d35WPc47Aw,@tommybulyan,2023-06-27T06:25:25Z,"mata pelajaranyang saya sukai dahulu, membuat saya dulu sering bertanya pada guru dan sering dapat hadiah pengaris kayu karena sering bertanya..
dan saya iri dengan anak saya yang masih 1SD swasta, karena sudah pakai kurikulum merdeka, tiap hari ada saja praktikumnya.."
1d35WPc47Aw,@BocahSBgank,2023-06-27T06:21:04Z,Pembodohan bangsa yang terus menerus melalui sekolah😂.
1d35WPc47Aw,@FrzHrmwn,2023-06-27T06:19:33Z,9:30 berarti ada kesalahan juga di FKIP Universitas. Banyak juga teman saya bilang diajarkan untuk bisa mengajar secara sederhana dan membuat murid mengerti tapi si dosen sendiri tidak membuat mahasiswanya demikian.
1d35WPc47Aw,@mhdhafis8,2023-06-27T06:16:29Z,Guru yang berperan penting disini. Sehebat apapun kurikulumnya jika guru tidak berkompeten maka kualitas pendidikan kita akan selamanya mundur. Saya melihat guru di daerah saya sulit menerima perubahan. Kalaupun mereka melakukannya itu karna perintah atasan bukan dari hati sendiri.
1d35WPc47Aw,@BocahSBgank,2023-06-27T06:15:11Z,Kenapa guru gembul mirip safe sali pemain malaysia😂
1d35WPc47Aw,@edwsuryak,2023-06-27T05:55:54Z,Setuju pak. Bahkan sampai saat ini saya masih merasa dulu saat kuliah salah ambil jurusan. Dan banyak mahasiswa yang punya pemikiran yg sama. Tapi allhamdulillah saya bisa memaksimalkan apa yg saya dapatkan skrg di posisi saya skrg. Mudah2an saling membukakan mindset.
1d35WPc47Aw,@irsyaadkenway,2023-06-27T05:53:53Z,Fix Guru Gembul fansnya City
1d35WPc47Aw,@wawantransport9635,2023-06-27T05:50:34Z,Pengen ketemu pak guru gembus untuk diskusi
1d35WPc47Aw,@aasdesta6607,2023-06-27T05:50:27Z,Kalo lulusan SMA bisa langsung bisa kerja di Indomaret itu udah termasuk lulusan yang bagus...jadi secara nilai dan attitude udah lolos grade
1d35WPc47Aw,@bearishchef,2023-06-27T05:37:26Z,"Dulu waktu saya SD, saya kira pelajaran SMP dan SMA levelnya jauh lebih sulit, ternyata semakin saya naik kelas yg dipelajarin gak jauh beda. Juga menurut saya yg membunuh mimpi anak2 adalah lingkungan pertemanan di sekolah juga sangat berpengaruh."
1d35WPc47Aw,@kokobhagaskara3187,2023-06-27T05:37:07Z,"Pernah mengalami fase malas sekolah karena materi2 nya gak di sukai , bosan 😂"
1d35WPc47Aw,@wawantransport9635,2023-06-27T05:35:34Z,"Bagi Teman-Teman Yang Lulusan Ijazah SMA. 

Mari Bangkit Dan Semangat  Kalian Sebenarnya punya skill  Yang Bisa Kalian Olah Dan Bisa Menjadikan Karya Dalam Hidup. 

Ingat  Kalian Jangan Pernah Putus Asa Dan Gengsi. 

Lakukan Pekerjaan Yang Kalian Kerjakan Saat Ini Dan Semangat Dan Terus Pelajari setiap pekerjaan Yang Kalian Jalani."
1d35WPc47Aw,@ridwanrifandidahlan6093,2023-06-27T05:30:34Z,basa basi busuk 😂
1d35WPc47Aw,@terminalkicau,2023-06-27T05:28:35Z,"Saya pernah bertanya sama guru penjas tenteng gimana pertolongan pd orang orang tenggelam, itu pas setelah dada di tekan2 kan mulut ketemu mulut itu proses nya gimana pak apakah di tiup2 atau gimana, dan gw malah di ketawain sama guru itu, teru pertanyaan gak di jawab, dan pulang sekolah saya ke warnet dan belajar itu di internet."
1d35WPc47Aw,@safaatsofia9499,2023-06-27T05:27:18Z,Semoga menteri pendidikan menonton vidio ini
1d35WPc47Aw,@dedemitalasroban6539,2023-06-27T05:24:17Z,😂😂gw kira tukang bakso di depan rumah saya😊
1d35WPc47Aw,@cocoruyuk3764,2023-06-27T05:23:02Z,"Saya sangat setuju dengan tema2 masalah pendidikan di Indonesia, semoga respon dari menteri pendidikan"
1d35WPc47Aw,@cheks9,2023-06-27T05:19:49Z,Yang mlencengin ya guru yang nyuruh2 gtu.
1d35WPc47Aw,@yanfebri8980,2023-06-27T05:19:12Z,Yang melencengkan itu semua adalah jelas KOMPETENSI & INTEGRITAS Guru yg rendah
1d35WPc47Aw,@rinaldim8922,2023-06-27T05:10:44Z,Makin kuat dugaan Negara mau bikin anak Indonesia BODOH.
1d35WPc47Aw,@yudhawib,2023-06-27T05:10:35Z,"waktu SMA saya tanya ke guru satu mapel, apa tujuan kita blajar hal tersebut. dan gurunya menjawab ""buat nikah.."", it's make sanse??"
1d35WPc47Aw,@ajiwibawa3375,2023-06-27T05:08:20Z,"Request pembahasan tentang mengapa mahasiswa hari ini anti sekali aktif , kritis, lalu enggan masuk organisasi di kampus pak guru"
1d35WPc47Aw,@amgchannelofficial2833,2023-06-27T05:06:36Z,Itu thumbnail nya alfamart pak guru bukan indomaret.
1d35WPc47Aw,@katsuokeiakira7432,2023-06-27T05:06:34Z,"Saya suka dengan konten guru gembul yg membahas tentang burukny pendidikan di Indonesia, semangat terus pak guru untuk buat konten seputar pendidikan agar mereka para² pejabat yg mengatur sistem pendidikan bisa melihat konten ini dan bisa beraksi untuk langsung mengubah secara drastis sistem pendidikan kita seperti negara yang pendidikannya maju. 🔥🔥🔥"
1d35WPc47Aw,@adventure123-q1i,2023-06-27T05:03:15Z,"Lulus sekolah sekarang ga cukup ijazah sttb tp harus ada bukti WISUDA dari PAUD sd SMA, bukti tabungan tiap tahun (saat ahir taun uangnya msh kagak), bukti study tour, bukti daftar ulang apalagi ya...weka weka weka (ini teh dinegeri WAKANDA)"
1d35WPc47Aw,@abibirawa4119,2023-06-27T04:51:33Z,"Korelasinya hobi sama cita2 profesi anak itu apa ya? Apa iya kalo anaknya mau jadi dokter terus hobinya harus dokter2an gitu? Atau maksudnya hobi itu harus maen basket, maen bola, maen musik gitu?  Harusnya video game juga hobi yang sah2 aja lah. Hari gini maen game juga bisa jadi atlet pro dapet duit milyaran. Apa bedanya sama yang maen bola?"
1d35WPc47Aw,@Purwa_Carita,2023-06-27T04:41:27Z,"kebetulan saya kerja di sekolah menengah atas sebagai OPS, dan rata2 ketika anak ditanya cita2 mereka lebih sering menjawab kerja di pabrik karena daerah dan lingkungan nya banyak sekali pabrik2 besar. dan kebanyakan orang tua nya pun menyekolahkan anak nya hanya sebatas ""Yang Penting Dapat Ijazah"""
1d35WPc47Aw,@ResovChannelMas,2023-06-27T04:39:40Z,Bahas ttg honorer (guru honorer) juga dong
1d35WPc47Aw,@irwans6131,2023-06-27T04:33:48Z,saya sadar bahwa hal ini benar adanya. tapi saya tidak tau harus gimana. 😭
1d35WPc47Aw,@a.s.2772,2023-06-27T04:29:48Z,kang bakso ngasih kode pak guru 🤭
1d35WPc47Aw,@andikangeselin,2023-06-27T04:28:25Z,Berterimakasihlah kepada retail swasta karena negara memberikan syarat yg tinggi untuk menjadi koruptor
1d35WPc47Aw,@neumorthethic22,2023-06-27T04:21:21Z,setuju sekali dengan narasi pak guru gembul
1d35WPc47Aw,@yukybudiawan1632,2023-06-27T04:19:02Z,"Kalo menjelaskan dan menjawab pertanyaan murid tentunya cape dan perlu wawasan , lbih enak muridnya ditanya lbi gampang sesuai text book 😂"
1d35WPc47Aw,@bangjamz,2023-06-27T04:15:15Z,"Murid2 pak gugem hebat2 ya. Cung rodri, Si erling halan sama kepin de brun 😂😂

Tp ngomong2 pak guru. Coba bikin video insights yg berseri. ""What if"" you were the ministry of education, pak guru.

Coba paparkan visi, misi dan program pak guru yg realistis.

Huwallahu alam, barangkali diijabah Allah doa2 kami yg ingin pak gugem bisa bener2 mengubah sistem pendidikan indonesia secara langsung menjadi lebih baik lagi bisa terkabul

Aamiin..."
1d35WPc47Aw,@stayhalalbrother443,2023-06-27T04:15:13Z,"Saya masih ingat waktu masih sd bertanya karena kurang paham agama tapi malahan di kafir"" in sama kepala sekolah"
1d35WPc47Aw,@derlinsonrahbarisinurat9205,2023-06-27T04:14:51Z,"Tidak hanya kesalahan sekolah bro...kondisi anak anak Indonesia seperti itu.  Tapi juga kesalahan keluarga atau orangtua yang kurang mendidik anaknya. Ortu hanya fokus cari duit dan kurang memperhatikan anak anaknya.. Kita tidak bisa hanya mengandalkan sekolah...peran sekolah hanya pembantu pendidikan anak saja.. Buktinya Albert Einstein tidak diberdayakan oleh sekolah,,, tapi ibunya sendirilah yg menemukan bakatnya..sekolah malah mengeluarkan Einstein....."
1d35WPc47Aw,@freemaninc7036,2023-06-27T04:12:09Z,Bener pak guru.... saya jadi programer ... padahal minat saya jadi tukang kayu
1d35WPc47Aw,@xhunteronename4656,2023-06-27T04:10:30Z,Udah dijawab pun tetep aja stelah ngalamar kerja ngak di terima...atau tidak sesuai pekerjaan yang di inginkan . knapa ya..?? Setelah dapat kerja kok ngeluh gaji kenapa ya...padahalkan cari kerja bukan cari uang...tanya pada pengemis....karna yang sesungguhnya yang cari uang adalah pengemis bukan pekerjaan 😂
1d35WPc47Aw,@RaidaMax,2023-06-27T04:05:22Z,"Matematika cuma + - × ÷ yg nyata terpakai, sisanya cuma menuh menuhi memori kepala 😂"
1d35WPc47Aw,@mahendraperrywilliam2210,2023-06-27T04:03:22Z,Kenapa Jack Grealish tidak ditanya juga?
1d35WPc47Aw,@muhammadfaris8460,2023-06-27T03:57:07Z,"Salfok sama suara kang bakso, hati2 pak guru gembul mungkin tmpat anda sudah d pantau🧐"
